config,m,n,seed,algo,K_mult,cmax,lb,gap_pct,time_ms,assign_sha16
eval-m7-n100,7,100,3021,lpt_ls,,732,731,0.136799,0.279,23c5036d8af31970
eval-m7-n100,7,100,3021,rol,1,732,731,0.136799,0.557,23c5036d8af31970
eval-m7-n100,7,100,3022,lpt,,773,772,0.129534,0.052,5dbe85e3fc57bf77
eval-m7-n100,7,100,3022,multifit,,773,772,0.129534,0.272,9a23597312ed8534
eval-m7-n100,7,100,3022,lpt_ls,,773,772,0.129534,0.332,5dbe85e3fc57bf77
eval-m7-n100,7,100,3022,rol,1,773,772,0.129534,0.641,5dbe85e3fc57bf77
eval-m7-n100,7,100,3023,lpt,,734,733,0.136426,0.088,5f8a56c54d90864e
eval-m7-n100,7,100,3023,multifit,,734,733,0.136426,0.264,215112d95cffbefe
eval-m7-n100,7,100,3023,lpt_ls,,734,733,0.136426,0.206,5f8a56c54d90864e
eval-m7-n100,7,100,3023,rol,1,734,733,0.136426,0.594,5f8a56c54d90864e
eval-m7-n100,7,100,3024,lpt,,629,629,0.000000,0.050,0b29b8f994babf41
eval-m7-n100,7,100,3024,multifit,,629,629,0.000000,0.256,a1919a6eb736c4b0
eval-m7-n100,7,100,3024,lpt_ls,,629,629,0.000000,0.263,0b29b8f994babf41
eval-m7-n100,7,100,3024,rol,1,629,629,0.000000,0.727,0b29b8f994babf41
eval-m7-n100,7,100,3025,lpt,,671,671,0.000000,0.050,9b1caae72294deb3
eval-m7-n100,7,100,3025,multifit,,671,671,0.000000,0.254,05642d0e8995138b
eval-m7-n100,7,100,3025,lpt_ls,,671,671,0.000000,0.330,9b1caae72294deb3
eval-m7-n100,7,100,3025,rol,1,671,671,0.000000,0.745,9b1caae72294deb3
eval-m7-n100,7,100,3026,lpt,,760,759,0.131752,0.051,51325ab70867648e
eval-m7-n100,7,100,3026,multifit,,760,759,0.131752,0.275,3b2713fc14ed2fbe
eval-m7-n100,7,100,3026,lpt_ls,,759,759,0.000000,0.508,f6730b1a5c273caf
eval-m7-n100,7,100,3026,rol,1,760,759,0.131752,0.554,51325ab70867648e
eval-m7-n100,7,100,3027,lpt,,697,694,0.432277,0.048,478eb45967474ee6
eval-m7-n100,7,100,3027,multifit,,694,694,0.000000,0.282,a974669fac0fe0fd
eval-m7-n100,7,100,3027,lpt_ls,,695,694,0.144092,0.408,698dc3aa011a6e83
eval-m7-n100,7,100,3027,rol,1,696,694,0.288184,0.663,679c9ec0e849b217
eval-m7-n100,7,100,3028,lpt,,695,695,0.000000,0.052,396ba1a3731cfd0c
eval-m7-n100,7,100,3028,multifit,,695,695,0.000000,0.275,10f126ffb90c0557
eval-m7-n100,7,100,3028,lpt_ls,,695,695,0.000000,0.272,396ba1a3731cfd0c
eval-m7-n100,7,100,3028,rol,1,695,695,0.000000,0.667,396ba1a3731cfd0c
eval-m7-n100,7,100,3029,lpt,,754,753,0.132802,0.050,11e028bc0449042f
eval-m7-n100,7,100,3029,multifit,,753,753,0.000000,0.268,b48523f121825e5c
eval-m7-n100,7,100,3029,lpt_ls,,753,753,0.000000,0.349,a080faf0073a4472
eval-m7-n100,7,100,3029,rol,1,754,753,0.132802,0.606,11e028bc0449042f
eval-m7-n200,7,200,3000,lpt,,1422,1422,0.000000,0.098,abaad5b2300e3f37
eval-m7-n200,7,200,3000,multifit,,1422,1422,0.000000,0.650,4651aec9fe6bb814
eval-m7-n200,7,200,3000,lpt_ls,,1422,1422,0.000000,0.669,abaad5b2300e3f37
eval-m7-n200,7,200,3000,rol,1,1422,1422,0.000000,1.225,abaad5b2300e3f37
eval-m7-n200,7,200,3001,lpt,,1475,1474,0.067843,0.097,fda684b17bd15da9
eval-m7-n200,7,200,3001,multifit,,1474,1474,0.000000,0.567,ae1c75d50df40077
eval-m7-n200,7,200,3001,lpt_ls,,1475,1474,0.067843,0.299,fda684b17bd15da9
eval-m7-n200,7,200,3001,rol,1,1475,1474,0.067843,1.521,fda684b17bd15da9
eval-m7-n200,7,200,3002,lpt,,1363,1362,0.073421,0.095,b4572cbe224ddd8a
eval-m7-n200,7,200,3002,multifit,,1362,1362,0.000000,0.537,8010c4fc58b81c85
eval-m7-n200,7,200,3002,lpt_ls,,1362,1362,0.000000,0.792,fae63652bd915c43
eval-m7-n200,7,200,3002,rol,1,1363,1362,0.073421,0.973,b4572cbe224ddd8a
eval-m7-n200,7,200,3003,lpt,,1504,1502,0.133156,0.105,33030a3c88b8e829
eval-m7-n200,7,200,3003,multifit,,1502,1502,0.000000,0.583,9277599b772d4e27
eval-m7-n200,7,200,3003,lpt_ls,,1503,1502,0.066578,0.466,a83e8c0d162c24be
eval-m7-n200,7,200,3003,rol,1,1504,1502,0.133156,0.906,33030a3c88b8e829
eval-m7-n200,7,200,3004,lpt,,1525,1524,0.065617,0.095,7826208f9ce7b003
eval-m7-n200,7,200,3004,multifit,,1524,1524,0.000000,0.585,ed300da1f6512353
eval-m7-n200,7,200,3004,lpt_ls,,1525,1524,0.065617,0.374,7826208f9ce7b003
eval-m7-n200,7,200,3004,rol,1,1525,1524,0.065617,0.996,7826208f9ce7b003
eval-m7-n200,7,200,3005,lpt,,1442,1442,0.000000,0.100,ce83cf12660eb850
eval-m7-n200,7,200,3005,multifit,,1442,1442,0.000000,0.565,9094c57ae99f02b4
eval-m7-n200,7,200,3005,lpt_ls,,1442,1442,0.000000,0.290,ce83cf12660eb850
eval-m7-n200,7,200,3005,rol,1,1442,1442,0.000000,1.009,ce83cf12660eb850
eval-m7-n200,7,200,3006,lpt,,1498,1497,0.066800,0.090,69859adede27d585
eval-m7-n200,7,200,3006,multifit,,1497,1497,0.000000,0.576,f6d08f00886be0bb
eval-m7-n200,7,200,3006,lpt_ls,,1497,1497,0.000000,0.625,2b849fcbc7657e31
eval-m7-n200,7,200,3006,rol,1,1498,1497,0.066800,1.274,69859adede27d585
eval-m7-n200,7,200,3007,lpt,,1397,1396,0.071633,0.105,0102101fec92df9c
eval-m7-n200,7,200,3007,multifit,,1396,1396,0.000000,0.603,f4fd554eba3c3bfa
eval-m7-n200,7,200,3007,lpt_ls,,1396,1396,0.000000,0.834,1614fda862eca3b4
eval-m7-n200,7,200,3007,rol,1,1397,1396,0.071633,1.187,0102101fec92df9c
eval-m7-n200,7,200,3008,lpt,,1388,1387,0.072098,0.096,7b852b852712cc1e
eval-m7-n200,7,200,3008,multifit,,1387,1387,0.000000,0.563,06a262a1c8da37c6
eval-m7-n200,7,200,3008,lpt_ls,,1388,1387,0.072098,0.373,7b852b852712cc1e
eval-m7-n200,7,200,3008,rol,1,1388,1387,0.072098,1.049,7b852b852712cc1e
eval-m7-n200,7,200,3009,lpt,,1516,1515,0.066007,0.098,9539bc4711127092
eval-m7-n200,7,200,3009,multifit,,1515,1515,0.000000,0.552,6a26bec67320f86e
eval-m7-n200,7,200,3009,lpt_ls,,1516,1515,0.066007,0.302,9539bc4711127092
eval-m7-n200,7,200,3009,rol,1,1516,1515,0.066007,1.008,9539bc4711127092
eval-m7-n200,7,200,3010,lpt,,1610,1609,0.062150,0.093,1b96f28ff61457fe
eval-m7-n200,7,200,3010,multifit,,1609,1609,0.000000,0.572,13ac8f188008c165
eval-m7-n200,7,200,3010,lpt_ls,,1609,1609,0.000000,0.680,a1fd3d6d1293691a
eval-m7-n200,7,200,3010,rol,1,1610,1609,0.062150,1.148,1b96f28ff61457fe
eval-m7-n200,7,200,3011,lpt,,1406,1406,0.000000,0.089,de3657643e138f1b
eval-m7-n200,7,200,3011,multifit,,1406,1406,0.000000,0.574,d0f92ed80d8bb697
eval-m7-n200,7,200,3011,lpt_ls,,1406,1406,0.000000,0.366,de3657643e138f1b
eval-m7-n200,7,200,3011,rol,1,1406,1406,0.000000,1.172,de3657643e138f1b
eval-m7-n200,7,200,3012,lpt,,1437,1437,0.000000,0.094,2e6b49bb34c8148c
eval-m7-n200,7,200,3012,multifit,,1437,1437,0.000000,0.567,156647ecaceb71b3
eval-m7-n200,7,200,3012,lpt_ls,,1437,1437,0.000000,0.214,2e6b49bb34c8148c
eval-m7-n200,7,200,3012,rol,1,1437,1437,0.000000,1.075,2e6b49bb34c8148c
eval-m7-n200,7,200,3013,lpt,,1331,1331,0.000000,0.112,749ccbef0a675280
eval-m7-n200,7,200,3013,multifit,,1331,1331,0.000000,0.648,b35ae43293681438
eval-m7-n200,7,200,3013,lpt_ls,,1331,1331,0.000000,0.332,749ccbef0a675280
eval-m7-n200,7,200,3013,rol,1,1331,1331,0.000000,1.093,749ccbef0a675280
eval-m7-n200,7,200,3014,lpt,,1365,1365,0.000000,0.102,d2a78702198ed8ec
eval-m7-n200,7,200,3014,multifit,,1365,1365,0.000000,0.561,8c2174b5c70b379b
eval-m7-n200,7,200,3014,lpt_ls,,1365,1365,0.000000,0.271,d2a78702198ed8ec
eval-m7-n200,7,200,3014,rol,1,1365,1365,0.000000,1.009,d2a78702198ed8ec
eval-m7-n200,7,200,3015,lpt,,1363,1363,0.000000,0.094,873ec7a54f785dfe
eval-m7-n200,7,200,3015,multifit,,1363,1363,0.000000,0.527,d884f5843ad3133c
eval-m7-n200,7,200,3015,lpt_ls,,1363,1363,0.000000,0.289,873ec7a54f785dfe
eval-m7-n200,7,200,3015,rol,1,1363,1363,0.000000,1.146,873ec7a54f785dfe
eval-m7-n200,7,200,3016,lpt,,1428,1427,0.070077,0.102,41fcf1bc202f0828
eval-m7-n200,7,200,3016,multifit,,1428,1427,0.070077,0.567,a95d62e6044cc4c6
eval-m7-n200,7,200,3016,lpt_ls,,1428,1427,0.070077,0.359,41fcf1bc202f0828
eval-m7-n200,7,200,3016,rol,1,1428,1427,0.070077,0.961,41fcf1bc202f0828
eval-m7-n200,7,200,3017,lpt,,1419,1419,0.000000,0.094,bd4f00555efc2a1f
eval-m7-n200,7,200,3017,multifit,,1419,1419,0.000000,0.575,5f1001329342ac0e
eval-m7-n200,7,200,3017,lpt_ls,,1419,1419,0.000000,0.367,bd4f00555efc2a1f
eval-m7-n200,7,200,3017,rol,1,1419,1419,0.000000,0.938,bd4f00555efc2a1f
eval-m7-n200,7,200,3018,lpt,,1453,1453,0.000000,0.096,306443b3ea71558e
eval-m7-n200,7,200,3018,multifit,,1453,1453,0.000000,0.550,25841c1ef3b1b93d
eval-m7-n200,7,200,3018,lpt_ls,,1453,1453,0.000000,0.287,306443b3ea71558e
eval-m7-n200,7,200,3018,rol,1,1453,1453,0.000000,1.399,306443b3ea71558e
eval-m7-n200,7,200,3019,lpt,,1466,1465,0.068259,0.092,afcc95981941b9b8
eval-m7-n200,7,200,3019,multifit,,1465,1465,0.000000,0.562,71a5ec982d99a4fb
eval-m7-n200,7,200,3019,lpt_ls,,1466,1465,0.068259,0.289,afcc95981941b9b8
eval-m7-n200,7,200,3019,rol,1,1466,1465,0.068259,1.011,afcc95981941b9b8
eval-m7-n200,7,200,3020,lpt,,1358,1357,0.073692,0.090,5165b4610c566954
eval-m7-n200,7,200,3020,multifit,,1357,1357,0.000000,0.653,93587710246b31df
eval-m7-n200,7,200,3020,lpt_ls,,1357,1357,0.000000,0.660,bc77491971f4389e
eval-m7-n200,7,200,3020,rol,1,1358,1357,0.073692,1.204,5165b4610c566954
eval-m7-n200,7,200,3021,lpt,,1434,1432,0.139665,0.100,e8de55c2e0926867
eval-m7-n200,7,200,3021,multifit,,1433,1432,0.069832,0.553,f3f88c91176a8406
eval-m7-n200,7,200,3021,lpt_ls,,1433,1432,0.069832,0.554,b8865822e18af3c8
eval-m7-n200,7,200,3021,rol,1,1434,1432,0.139665,0.894,e8de55c2e0926867
eval-m7-n200,7,200,3022,lpt,,1473,1472,0.067935,0.090,c282c6491a23ee73
eval-m7-n200,7,200,3022,multifit,,1472,1472,0.000000,0.597,41a509f04725fb80
eval-m7-n200,7,200,3022,lpt_ls,,1473,1472,0.067935,0.308,c282c6491a23ee73
eval-m7-n200,7,200,3022,rol,1,1473,1472,0.067935,0.852,c282c6491a23ee73
eval-m7-n200,7,200,3023,lpt,,1421,1420,0.070423,0.091,3a7045b7b6f7420c
eval-m7-n200,7,200,3023,multifit,,1420,1420,0.000000,0.562,590ec0da40ba107c
eval-m7-n200,7,200,3023,lpt_ls,,1421,1420,0.070423,0.280,3a7045b7b6f7420c
eval-m7-n200,7,200,3023,rol,1,1421,1420,0.070423,1.040,3a7045b7b6f7420c
eval-m7-n200,7,200,3024,lpt,,1347,1345,0.148699,0.101,66b1af225f900420
eval-m7-n200,7,200,3024,multifit,,1345,1345,0.000000,0.524,ec9f741896aa527a
eval-m7-n200,7,200,3024,lpt_ls,,1346,1345,0.074349,0.446,a38c97797aa95f09
eval-m7-n200,7,200,3024,rol,1,1347,1345,0.148699,1.239,66b1af225f900420
eval-m7-n200,7,200,3025,lpt,,1307,1307,0.000000,0.095,f04b269851387f1a
eval-m7-n200,7,200,3025,multifit,,1307,1307,0.000000,0.526,e088d8a54e0705c4
eval-m7-n200,7,200,3025,lpt_ls,,1307,1307,0.000000,0.426,f04b269851387f1a
eval-m7-n200,7,200,3025,rol,1,1307,1307,0.000000,1.080,f04b269851387f1a
eval-m7-n200,7,200,3026,lpt,,1452,1452,0.000000,0.091,43f1f23c2efb76d1
eval-m7-n200,7,200,3026,multifit,,1452,1452,0.000000,0.576,57ffc064d71929e0
eval-m7-n200,7,200,3026,lpt_ls,,1452,1452,0.000000,0.295,43f1f23c2efb76d1
eval-m7-n200,7,200,3026,rol,1,1452,1452,0.000000,0.983,43f1f23c2efb76d1
eval-m7-n200,7,200,3027,lpt,,1499,1499,0.000000,0.090,7cf7bee7f8c18d2b
eval-m7-n200,7,200,3027,multifit,,1499,1499,0.000000,0.726,324064ff61ece04e
eval-m7-n200,7,200,3027,lpt_ls,,1499,1499,0.000000,0.382,7cf7bee7f8c18d2b
eval-m7-n200,7,200,3027,rol,1,1499,1499,0.000000,0.953,7cf7bee7f8c18d2b
eval-m7-n200,7,200,3028,lpt,,1425,1423,0.140548,0.095,07ee84583f7b61c8
eval-m7-n200,7,200,3028,multifit,,1423,1423,0.000000,0.586,106c7db3eed15236
eval-m7-n200,7,200,3028,lpt_ls,,1424,1423,0.070274,0.486,6c8d928061e7e264
eval-m7-n200,7,200,3028,rol,1,1425,1423,0.140548,1.081,07ee84583f7b61c8
eval-m7-n200,7,200,3029,lpt,,1433,1432,0.069832,0.094,a8288ca4eee11c0b
eval-m7-n200,7,200,3029,multifit,,1432,1432,0.000000,0.601,a442003b20e3de0a
eval-m7-n200,7,200,3029,lpt_ls,,1432,1432,0.000000,0.598,319bac40bd1edd52
eval-m7-n200,7,200,3029,rol,1,1433,1432,0.069832,0.942,a8288ca4eee11c0b
eval-m7-n500,7,500,3000,lpt,,3549,3549,0.000000,0.218,3c86cb1c7ca64bb4
eval-m7-n500,7,500,3000,multifit,,3549,3549,0.000000,1.493,e7eaeb614afb5703
eval-m7-n500,7,500,3000,lpt_ls,,3549,3549,0.000000,0.989,3c86cb1c7ca64bb4
eval-m7-n500,7,500,3000,rol,1,3549,3549,0.000000,2.734,3c86cb1c7ca64bb4
eval-m7-n500,7,500,3001,lpt,,3411,3411,0.000000,0.214,dfab623583f543ba
eval-m7-n500,7,500,3001,multifit,,3411,3411,0.000000,1.513,a453958dacf972fd
eval-m7-n500,7,500,3001,lpt_ls,,3411,3411,0.000000,1.039,dfab623583f543ba
eval-m7-n500,7,500,3001,rol,1,3411,3411,0.000000,2.897,dfab623583f543ba
eval-m7-n500,7,500,3002,lpt,,3570,3570,0.000000,0.233,e5ef7a099577b475
eval-m7-n500,7,500,3002,multifit,,3570,3570,0.000000,1.486,8740a459f923d589
eval-m7-n500,7,500,3002,lpt_ls,,3570,3570,0.000000,0.842,e5ef7a099577b475
eval-m7-n500,7,500,3002,rol,1,3570,3570,0.000000,2.262,e5ef7a099577b475
eval-m7-n500,7,500,3003,lpt,,3633,3633,0.000000,0.217,3696328806c110f3
eval-m7-n500,7,500,3003,multifit,,3633,3633,0.000000,1.471,be03db52ffa5bff1
eval-m7-n500,7,500,3003,lpt_ls,,3633,3633,0.000000,1.221,3696328806c110f3
eval-m7-n500,7,500,3003,rol,1,3633,3633,0.000000,1.713,3696328806c110f3
eval-m7-n500,7,500,3004,lpt,,3637,3637,0.000000,0.219,d62f24208c68f7ad
eval-m7-n500,7,500,3004,multifit,,3637,3637,0.000000,1.517,a7bbc6b2b1d2564f
eval-m7-n500,7,500,3004,lpt_ls,,3637,3637,0.000000,0.823,d62f24208c68f7ad
eval-m7-n500,7,500,3004,rol,1,3637,3637,0.000000,2.080,d62f24208c68f7ad
eval-m7-n500,7,500,3005,lpt,,3515,3515,0.000000,0.225,121833b7ff5eb9b7
eval-m7-n500,7,500,3005,multifit,,3515,3515,0.000000,1.558,fcff2c3e586d0900
eval-m7-n500,7,500,3005,lpt_ls,,3515,3515,0.000000,0.993,121833b7ff5eb9b7
eval-m7-n500,7,500,3005,rol,1,3515,3515,0.000000,1.948,121833b7ff5eb9b7
eval-m7-n500,7,500,3006,lpt,,3660,3660,0.000000,0.215,7b6c3957e88ad01f
eval-m7-n500,7,500,3006,multifit,,3660,3660,0.000000,1.489,ae4e0d38045e9ef5
eval-m7-n500,7,500,3006,lpt_ls,,3660,3660,0.000000,0.968,7b6c3957e88ad01f
eval-m7-n500,7,500,3006,rol,1,3660,3660,0.000000,2.221,7b6c3957e88ad01f
eval-m7-n500,7,500,3007,lpt,,3501,3501,0.000000,0.227,2a7524223e1d6fa5
eval-m7-n500,7,500,3007,multifit,,3501,3501,0.000000,1.512,22105c9952a9cd32
eval-m7-n500,7,500,3007,lpt_ls,,3501,3501,0.000000,0.448,2a7524223e1d6fa5
eval-m7-n500,7,500,3007,rol,1,3501,3501,0.000000,2.439,2a7524223e1d6fa5
eval-m7-n500,7,500,3008,lpt,,3441,3441,0.000000,0.233,70eff8f167b04795
eval-m7-n500,7,500,3008,multifit,,3441,3441,0.000000,1.546,520a35b154118060
eval-m7-n500,7,500,3008,lpt_ls,,3441,3441,0.000000,0.474,70eff8f167b04795
eval-m7-n500,7,500,3008,rol,1,3441,3441,0.000000,1.886,70eff8f167b04795
eval-m7-n500,7,500,3009,lpt,,3744,3744,0.000000,0.226,34532235d47593dc
eval-m7-n500,7,500,3009,multifit,,3744,3744,0.000000,1.488,7c9d97b8a64d7d07
eval-m7-n500,7,500,3009,lpt_ls,,3744,3744,0.000000,0.582,34532235d47593dc
eval-m7-n500,7,500,3009,rol,1,3744,3744,0.000000,1.895,34532235d47593dc
eval-m7-n500,7,500,3010,lpt,,3536,3536,0.000000,0.228,2dcd4b28190164a2
eval-m7-n500,7,500,3010,multifit,,3536,3536,0.000000,1.567,23d32af7ea99ca45
eval-m7-n500,7,500,3010,lpt_ls,,3536,3536,0.000000,1.226,2dcd4b28190164a2
eval-m7-n500,7,500,3010,rol,1,3536,3536,0.000000,2.006,2dcd4b28190164a2
eval-m7-n500,7,500,3011,lpt,,3423,3423,0.000000,0.224,74619e953f4e599c
eval-m7-n500,7,500,3011,multifit,,3423,3423,0.000000,1.712,51bb709dc20f4dd6
eval-m7-n500,7,500,3011,lpt_ls,,3423,3423,0.000000,0.505,74619e953f4e599c
eval-m7-n500,7,500,3011,rol,1,3423,3423,0.000000,2.745,74619e953f4e599c
eval-m7-n500,7,500,3012,lpt,,3685,3685,0.000000,0.229,eb625f5d886d9a0c
eval-m7-n500,7,500,3012,multifit,,3685,3685,0.000000,1.524,bf82c3a6cb8b29f0
eval-m7-n500,7,500,3012,lpt_ls,,3685,3685,0.000000,1.226,eb625f5d886d9a0c
eval-m7-n500,7,500,3012,rol,1,3685,3685,0.000000,1.889,eb625f5d886d9a0c
eval-m7-n500,7,500,3013,lpt,,3498,3498,0.000000,0.225,77a447fe1d63fbc3
eval-m7-n500,7,500,3013,multifit,,3498,3498,0.000000,1.507,e16e66aedd525095
eval-m7-n500,7,500,3013,lpt_ls,,3498,3498,0.000000,1.214,77a447fe1d63fbc3
eval-m7-n500,7,500,3013,rol,1,3498,3498,0.000000,1.828,77a447fe1d63fbc3
eval-m7-n500,7,500,3014,lpt,,3546,3546,0.000000,0.232,093880e954943b2d
eval-m7-n500,7,500,3014,multifit,,3546,3546,0.000000,1.541,09aac1735a8e37cf
eval-m7-n500,7,500,3014,lpt_ls,,3546,3546,0.000000,1.316,093880e954943b2d
eval-m7-n500,7,500,3014,rol,1,3546,3546,0.000000,1.934,093880e954943b2d
eval-m7-n500,7,500,3015,lpt,,3475,3475,0.000000,0.229,f558ff2bf25a19c5
eval-m7-n500,7,500,3015,multifit,,3475,3475,0.000000,1.546,3dff52f9d80b1086
eval-m7-n500,7,500,3015,lpt_ls,,3475,3475,0.000000,1.090,f558ff2bf25a19c5
eval-m7-n500,7,500,3015,rol,1,3475,3475,0.000000,2.069,f558ff2bf25a19c5
eval-m7-n500,7,500,3016,lpt,,3579,3579,0.000000,0.226,d6dd327d6bccd690
eval-m7-n500,7,500,3016,multifit,,3579,3579,0.000000,1.528,3080e6f7a55e62d7
eval-m7-n500,7,500,3016,lpt_ls,,3579,3579,0.000000,0.979,d6dd327d6bccd690
eval-m7-n500,7,500,3016,rol,1,3579,3579,0.000000,2.151,d6dd327d6bccd690
eval-m7-n500,7,500,3017,lpt,,3539,3539,0.000000,0.218,aba5196c986349fc
eval-m7-n500,7,500,3017,multifit,,3539,3539,0.000000,1.647,49c1c0a7c62d7a73
eval-m7-n500,7,500,3017,lpt_ls,,3539,3539,0.000000,0.835,aba5196c986349fc
eval-m7-n500,7,500,3017,rol,1,3539,3539,0.000000,1.944,aba5196c986349fc
eval-m7-n500,7,500,3018,lpt,,3795,3795,0.000000,0.221,6d019f91107aa994
eval-m7-n500,7,500,3018,multifit,,3795,3795,0.000000,1.527,8fe628de0c820c86
eval-m7-n500,7,500,3018,lpt_ls,,3795,3795,0.000000,0.853,6d019f91107aa994
eval-m7-n500,7,500,3018,rol,1,3795,3795,0.000000,2.215,6d019f91107aa994
eval-m7-n500,7,500,3019,lpt,,3551,3551,0.000000,0.213,72e8d3f1df77c722
eval-m7-n500,7,500,3019,multifit,,3551,3551,0.000000,1.458,0d360c526dc83ddb
eval-m7-n500,7,500,3019,lpt_ls,,3551,3551,0.000000,0.456,72e8d3f1df77c722
eval-m7-n500,7,500,3019,rol,1,3551,3551,0.000000,2.116,72e8d3f1df77c722
eval-m7-n500,7,500,3020,lpt,,3335,3335,0.000000,0.218,5d48d8f8b0f81cb6
eval-m7-n500,7,500,3020,multifit,,3335,3335,0.000000,1.560,a227ae9cdde4e15f
eval-m7-n500,7,500,3020,lpt_ls,,3335,3335,0.000000,0.649,5d48d8f8b0f81cb6
eval-m7-n500,7,500,3020,rol,1,3335,3335,0.000000,2.552,5d48d8f8b0f81cb6
eval-m7-n500,7,500,3021,lpt,,3701,3701,0.000000,0.220,54fb7e066d83fd6c
eval-m7-n500,7,500,3021,multifit,,3701,3701,0.000000,1.484,b29057388c77014b
eval-m7-n500,7,500,3021,lpt_ls,,3701,3701,0.000000,0.438,54fb7e066d83fd6c
eval-m7-n500,7,500,3021,rol,1,3701,3701,0.000000,1.800,54fb7e066d83fd6c
eval-m7-n500,7,500,3022,lpt,,3592,3592,0.000000,0.229,ca9073b31a24b422
eval-m7-n500,7,500,3022,multifit,,3592,3592,0.000000,1.447,54ea83621daf6d29
eval-m7-n500,7,500,3022,lpt_ls,,3592,3592,0.000000,0.978,ca9073b31a24b422
eval-m7-n500,7,500,3022,rol,1,3592,3592,0.000000,1.883,ca9073b31a24b422
eval-m7-n500,7,500,3023,lpt,,3607,3607,0.000000,0.227,c21130e8b2d46b89
eval-m7-n500,7,500,3023,multifit,,3607,3607,0.000000,1.474,a9cf188e9ad3c68c
eval-m7-n500,7,500,3023,lpt_ls,,3607,3607,0.000000,0.966,c21130e8b2d46b89
eval-m7-n500,7,500,3023,rol,1,3607,3607,0.000000,2.203,c21130e8b2d46b89
eval-m7-n500,7,500,3024,lpt,,3558,3558,0.000000,0.369,cc3a70aaad041362
eval-m7-n500,7,500,3024,multifit,,3558,3558,0.000000,1.612,0dec0eb813f1e725
eval-m7-n500,7,500,3024,lpt_ls,,3558,3558,0.000000,1.028,cc3a70aaad041362
eval-m7-n500,7,500,3024,rol,1,3558,3558,0.000000,2.146,cc3a70aaad041362
eval-m7-n500,7,500,3025,lpt,,3466,3466,0.000000,0.211,6d13ea1cc2bbe22a
eval-m7-n500,7,500,3025,multifit,,3466,3466,0.000000,1.493,1332d302b3954a21
eval-m7-n500,7,500,3025,lpt_ls,,3466,3466,0.000000,0.823,6d13ea1cc2bbe22a
eval-m7-n500,7,500,3025,rol,1,3466,3466,0.000000,1.976,6d13ea1cc2bbe22a
eval-m7-n500,7,500,3026,lpt,,3536,3536,0.000000,0.230,44e57e974f18ebe2
eval-m7-n500,7,500,3026,multifit,,3536,3536,0.000000,1.506,b1266bd0c9724bca
eval-m7-n500,7,500,3026,lpt_ls,,3536,3536,0.000000,0.435,44e57e974f18ebe2
eval-m7-n500,7,500,3026,rol,1,3536,3536,0.000000,1.960,44e57e974f18ebe2
eval-m7-n500,7,500,3027,lpt,,3815,3814,0.026219,0.224,2e0b9dfe1e5ee48d
eval-m7-n500,7,500,3027,multifit,,3814,3814,0.000000,1.706,ccd0bcef016c2b77
eval-m7-n500,7,500,3027,lpt_ls,,3814,3814,0.000000,1.312,da5cb14101c52c76
eval-m7-n500,7,500,3027,rol,1,3815,3814,0.026219,1.924,2e0b9dfe1e5ee48d
eval-m7-n500,7,500,3028,lpt,,3676,3675,0.027211,0.220,d22bc68c9e572846
eval-m7-n500,7,500,3028,multifit,,3675,3675,0.000000,1.432,196eabd8161641e6
eval-m7-n500,7,500,3028,lpt_ls,,3676,3675,0.027211,0.554,d22bc68c9e572846
eval-m7-n500,7,500,3028,rol,1,3676,3675,0.027211,2.153,d22bc68c9e572846
eval-m7-n500,7,500,3029,lpt,,3615,3615,0.000000,0.219,51064542772aa078
eval-m7-n500,7,500,3029,multifit,,3615,3615,0.000000,1.565,0c4b749d0c1d6d6a
eval-m7-n500,7,500,3029,lpt_ls,,3615,3615,0.000000,0.554,51064542772aa078
eval-m7-n500,7,500,3029,rol,1,3615,3615,0.000000,1.963,51064542772aa078
eval-m10-n30,10,30,3000,lpt,,145,140,3.571429,0.025,f8ecc5e970b85446
eval-m10-n30,10,30,3000,multifit,,141,140,0.714286,0.082,e39b3490b5a35186
eval-m10-n30,10,30,3000,lpt_ls,,144,140,2.857143,0.314,9b16b411c94b92b0
eval-m10-n30,10,30,3000,rol,1,144,140,2.857143,0.432,beb9ad9115da68e3
eval-m10-n30,10,30,3001,lpt,,177,171,3.508772,0.022,50acc811bee16800
eval-m10-n30,10,30,3001,multifit,,178,171,4.093567,0.081,c9a4a34886d7f1e4
eval-m10-n30,10,30,3001,lpt_ls,,177,171,3.508772,0.238,50acc811bee16800
eval-m10-n30,10,30,3001,rol,1,173,171,1.169591,0.530,393dd8075869da14
eval-m10-n30,10,30,3002,lpt,,154,144,6.944444,0.028,c6e5266dfb90d51c
eval-m10-n30,10,30,3002,multifit,,145,144,0.694444,0.086,f77777e826cd5e2e
eval-m10-n30,10,30,3002,lpt_ls,,146,144,1.388889,0.414,894e9004e625fb96
eval-m10-n30,10,30,3002,rol,1,149,144,3.472222,0.477,cb3e7728b67c2820
eval-m10-n30,10,30,3003,lpt,,161,152,5.921053,0.026,bc772c77b1b40ac5
eval-m10-n30,10,30,3003,multifit,,154,152,1.315789,0.080,925d29760001f999
eval-m10-n30,10,30,3003,lpt_ls,,155,152,1.973684,0.585,0fab9a49d0c022d8
eval-m10-n30,10,30,3003,rol,1,161,152,5.921053,0.503,bc772c77b1b40ac5
eval-m10-n30,10,30,3004,lpt,,165,161,2.484472,0.022,51d55b294f070346
